book_id,author
89505,"Lervold, Erik."
89506,"Lervold, Erik."
89507,"Lervold, Erik."
89508,"Lervold, Erik."
89509,"Lervold, Erik."
89510,"Lervold, Erik."
97712,LeSean.
89977,LeSean.
91482,"Let's play (Exeter, England)"
89886,"Leth, Kate"
95937,"Letts, Quentin."
100122,Leturgie.
90468,"Leunig, Michael"
86001,"Levine, David"
98971,Lewis Walpole Library.
89958,"Lewis, C. S."
96310,"Lewis, Morag"
96342,"Lewis, Morag"
96414,"Lewis, Morag"
89027,"Lewis, Morag"
90181,"Lewis, Sian,"
88201,"Lewisohn, Cedar."
97028,"Leyland, Winston."
89881,"Leturgie, Jean,"
89795,"Leturgie, Jean,"
91670,"Leturgie, Jean."
91670,"Leturgie, Simon."
92245,"Li, May."
89420,"Li, Nana."
89417,"Li, Sidong."
89429,"Li, Sidong."
87985,"Li, Sidong."
90433,"Li, Yishan"
90434,"Li, Yishan"
92253,"Li, Yishan"
92254,"Li, Yishan"
92290,"Li, Yishan"
92291,"Li, Yishan"
92257,"Li, Yishan"
92568,"Li, Yishan"
92426,"Li, Yishan"
92427,"Li, Yishan"
92428,"Li, Yishan"
92433,"Li, Yishan"
92262,"Li, Yishan"
92251,"Li, Yishan"
92429,"Li, Yishan"
86068,"Li, Yishan"
98499,"Lia, Simone."
98673,"Liang, Yasmin"
98725,"Liang, Yasmin"
92636,Library Association.
85959,Library of Congress.
88824,"Lichtenstein, Roy"
96919,"Lieber, Steve."
96919,"Lieber, Steve."
96921,"Lieber, Steve."
87474,"Lieber, Steve."
96577,"Lieber, Steve."
87596,"Lieberman, A. J."
86292,"Lief, Philip."
86293,"Lief, Philip."
95632,"Lief, Philip."
86401,"Lief, Philip."
97882,"Liew, Sonny"
98540,"Light, Marek."
99519,"Ligotti, Thomas."
95693,"Lilley, Les."
89273,"Limke, Jeff."
89274,"Limke, Jeff."
89275,"Limke, Jeff."
89322,"Limke, Jeff."
88023,"Limke, Jeff."
89376,"Limke, Jeff."
89492,"Limke, Jeff."
89581,"Limke, Jeff."
89346,"Lin, Aaron."
89343,"Lin, Matt."
89344,"Lin, Matt."
89345,"Lin, Matt."
89346,"Lin, Matt."
89347,"Lin, Matt."
89348,"Lin, Matt."
89356,"Lin, Matt."
89357,"Lin, Matt."
89608,"Lin, Matt."
89609,"Lin, Matt."
86242,"Lincoln, Janet E."
86242,"Lincoln, Janet E."
88111,"Lines, David."
87996,"Link, Jon"
91870,"Link, Jon"
90369,"Link, Jon"
91618,"Link, Jon."
91639,"Link, Jon."
91655,"Link, Jon."
95921,"Link, Jon."
90368,"Link, Jon."
91715,"Link, Jon."
91537,"Linley, Adam."
91537,"Linley, Edward."
88818,"Linley, Mark."
90594,"Lip, Gerry"
89434,Liquid Comics (Firm)
89435,Liquid Comics (Firm)
92340,"Little girls (London, England)"
91887,"Liu, Marjorie M."
93800,"Lloyd, David"
98854,"Lloyd, David"
92827,"Lloyd, David"
92838,"Lloyd, David"
98140,"Lloyd, David"
97753,"Lloyd, David."
98696,"Lob, Jacques"
87962,"Lobdell, Scott."
87964,"Lobdell, Scott."
91792,"Lock, Jon."
98591,"Lock, Jon."
98703,"Locke, Daniel"
93811,"Locke, Vince"
97744,"Locke, Vince."
97744,"Locke, Vince."
95713,"Lockhart, Graham."
93023,"Lockpez, Inverna."
99568,"Lockwood, Dan."
87448,"Loeb, Jeph"
87466,"Loeb, Jeph"
91877,"Loeb, Jeph"
91818,"Loeb, Jeph"
96543,"Loeb, Jeph."
96543,"Loeb, Jeph."
87444,"Loeb, Jeph."
87451,"Loeb, Jeph."
87452,"Loeb, Jeph."
87455,"Loeb, Jeph."
87459,"Loeb, Jeph."
87472,"Loeb, Jeph."
89069,"Loeb, Jeph."
96379,"Loeb, Jeph."
87583,"Loeb, Jeph."
92993,"Loeb, Jeph."
87520,"Loeb, Jeph."
100284,"Loeb, Jeph."
100285,"Loeb, Jeph."
92042,"Lofts, W. O. G."
92130,"Lokhun, Pamela."
90315,"Lomas-Bullivant, John."
88052,"Lomas-Bullivant, John."
91948,London Print Studio Comics Collective.
89600,"London, Jack"
90400,Londonprintstudio (Organization).
89145,"Longford, Elizabeth"
92984,"Lonsdale-Cooper, Leslie"
88137,"Lonsdale-Cooper, Leslie."
88138,"Lonsdale-Cooper, Leslie."
88139,"Lonsdale-Cooper, Leslie."
88141,"Lonsdale-Cooper, Leslie."
91253,"Lonsdale-Cooper, Leslie."
88143,"Lonsdale-Cooper, Leslie."
88145,"Lonsdale-Cooper, Leslie."
99828,"Lonsdale-Cooper, Leslie."
86080,"Lonsdale-Cooper, Leslie."
99190,"Lonsdale-Cooper, Leslie."
99972,"Lonsdale-Cooper, Leslie."
91097,"Lonsdale-Cooper, Leslie."
90276,"Lonsdale-Cooper, Leslie."
97084,"Loo, Egan."
92310,"Looney Tunes (Tunbridge Wells, England)"
92373,"Looney tunes annual (Tunbridge Wells, England)"
92121,"Lopes, Tony."
92122,"Lopes, Tony."
89070,"Lopez, David"
89071,"Lopez, David"
89415,"Lopez, David"
87494,"Lopez, Julian."
87420,"Lopez, Ken."
87420,"Lopez, Ken."
100687,"Lopez, Ken."
86134,"Lopez-Vera, Cesar"
91857,"Lopresti, Aaron"
97137,"Lopresti, Aaron."
98555,Loran
86901,"Lorenz, Lee."
86902,"Lorenz, Lee."
87079,"Lotman, Jeff."
92824,"Loughridge, Lee."
92824,"Loughridge, Lee."
92836,"Loughridge, Lee."
92839,"Loughridge, Lee."
97910,"Loughridge, Lee."
86186,"Loughridge, Lee."
87598,"Loughridge, Lee."
87599,"Loughridge, Lee."
87601,"Loughridge, Lee."
87606,"Loughridge, Lee."
90473,"Loup, Jean Jacques."
88124,"Loup, Jean Jacques."
92878,"Lovecraft, H. P."
99558,"Lovecraft, H. P."
99568,"Lovecraft, H. P."
98454,"Lovecraft, H. P."
93562,"Loveday, P."
93558,"Low, David"
91644,"Low, George."
97877,"Low, George."
97886,"Low, George."
97953,"Low, George."
98002,"Low, George."
87861,"Low, George."
98988,"Low, George."
91717,"Low, George."
95686,"Lowry, Ray."
89071,"Lopez, Alvaro."
87968,"Lubera, Logan."
86713,"Lucas, George"
100718,"Lucas, George"
86111,"Lucas, George"
89571,"Luciano, Brigitte."
88081,"Lucie-Smith, Edward."
93993,"Lucky charm (London, England : 1979)"
96332,"Lullabi, Ludo."
96341,"Lullabi, Ludo."
96345,"Lullabi, Ludo."
96430,"Lullabi, Ludo."
95295,"Lum, Bernice."
97495,"Lumby, Peter."
97758,"Lumby, Peter."
96338,"Lumsden, Barry."
96358,"Lumsden, Barry."
98990,"Lunn-Rockliffe, Victor."
91895,"Lunney, Lizz"
98626,"Lupano, Wilfrid"
95713,Lupin.
86290,"Lurie, Ranan R."
92679,"Lustbader, Eric"
97252,"Lusted, Karen Yumi."
90033,"Lusted, Karen Yumi."
97942,"Lutes, Jason."
90828,"Lux, Ed."
94430,"Lydon, Peter."
97437,"Lynch, Jay."
98583,"Lynch, Paddy"
93754,"Lyttleton, David."
86221,"Maberry, Jonathan."
89999,"Macasocol, Jose"
86354,"Macaulay, David."
98801,"MacCarthy, Brendan."
90005,"Macchetto, Augusto."
88849,"Macchio, Ralph."
88850,"Macchio, Ralph."
88383,"MacColl, Ranald."
100064,"MacColl, Ranald."
86082,"Macdonald, Fiona"
89394,"Macdonald, Fiona"
89417,"Macdonald, Fiona"
86106,"Macdonald, Fiona"
90077,"Macdonald, Fiona"
86091,"Macdonald, Fiona"
89240,"Macdonald, Fiona."
98714,"MacDonald, Ian"
95990,"Macintosh, Lesley"
90164,"MacKeith, Bridget."
89915,"MacKeith, Bridget."
90177,"MacKeith, Bridget."
89925,"MacKeith, Bridget."
87022,"MacKeith, Bridget."
97525,"Mackie, Howard."
93714,"MacNeil, Colin."
93719,"MacNeil, Colin."
93834,"MacNeil, Colin."
96283,"MacNeil, Colin."
91843,"MacNeil, Colin."
95814,"Madden, Chris."
91642,"Madden, Matt."
90485,"Maddocks, Peter"
88078,"Maddocks, Peter"
99870,"Maddocks, Peter"
93676,"Maddocks, Peter"
95558,"Maddocks, Peter"
95563,"Maddocks, Peter"
88886,"Maddocks, Peter"
93840,"Maddocks, Peter"
100280,"Maddocks, Peter"
93841,"Maddocks, Peter"
89007,"Maddocks, Peter"
101227,"Maddocks, Peter."
88278,Maddocks.
87521,"Madsen, Michelle."
90227,"Madureira, Joe."
93100,"Madureira, Joe."
100497,"Maekawa, Takeshi."
100498,"Maekawa, Takeshi."
100499,"Maekawa, Takeshi."
97490,"Maekawa, Takeshi."
90220,"Maekawa, Takeshi."
97492,"Maekawa, Takeshi."
89722,"Maese, Fares."
92771,"Maestri, George"
92771,"Maestri, George"
90066,"Magnat, Julien."
91485,"Magyar, Rick."
98761,"Maher, Bob."
98557,"Mahfood, Jim"
90424,"Mahfood, Jim."
100620,"Mahnke, Doug."
100633,"Mahnke, Doug."
86279,"Mahnke, Doug."
100637,"Mahnke, Doug."
100642,"Mahnke, Doug."
87454,"Mahnke, Doug."
87460,"Mahnke, Doug."
87482,"Mahnke, Doug."
87559,"Mahnke, Doug."
99019,"Mahnke, Doug."
95397,"Mahoney, Roger."
95043,"Mahoney, Roger."
89030,"Mahony, Karen."
87689,"Mahony, Nora."
95646,Mahood
95700,Mahood
88199,"Maidment, Brian."
88088,"Maidment, Brian."
92316,"Maiklem, Lara."
97918,"Maiklem, Lara."
88788,"Mair, George"
96163,"Mairowitz, David Zane"
98029,"Mairowitz, David Zane"
86152,"Mairowitz, David Zane"
97501,"Major, Guy."
97501,"Major, Guy."
93122,"Major, Guy."
93212,"Major, Guy."
89278,"Malam, John"
89418,"Malam, John"
96230,"Maleev, Alexander."
97610,"Maleev, Alexander."
89275,"Malory, Thomas"
89492,"Malory, Thomas"
90337,"Malory, Thomas"
91780,"Manak, David."
96709,"Manapul, Francis."
96716,"Manapul, Francis."
98513,"Mancebo, Isabel"
85992,Manchester Polytechnic.
92826,"Manco, Leonardo."
96309,"Manco, Leonardo."
92836,"Manco, Leonardo."
92837,"Manco, Leonardo."
92839,"Manco, Leonardo."
92840,"Manco, Leonardo."
92842,"Manco, Leonardo."
92844,"Manco, Leonardo."
100273,"Manco, Leonardo."
87527,"Mandrake, Tom"
98160,"Mandrake, Tom"
86875,"Mankoff, Robert."
86962,"Mankoff, Robert."
90678,"Manley, Deborah."
90678,"Manley, Roy."
91960,"Manley, Tym."
97326,"Manley, Tym."
100417,"Manning, Matthew K."
89650,"Manning, Matthew K."
86195,"Manning, Matthew K."
99599,"Manning, Matthew K."
100304,"Manning, Matthew K."
88006,"Mantlo, Karen."
89994,"Manunta, Guiseppe."
89226,"Marangon, Lucas."
92035,"Marazano, Richard."
90474,Marc
95617,Marc
95618,Marc
89073,"March, Guillem"
89075,"March, Guillem"
89072,"March, Guillem."
97170,"Maresca, Peter"
88371,"Margaret, Amy."
98580,Marini
98675,Marini
98736,Marini
88953,"Marini, Enrico."
88952,Marini.
98180,Marini.
100460,Marini.
100461,Marini.
93152,"Mariotte, Jeff."
93020,"Mariotte, Jeff."
91916,"Mariq, Dominique"
101097,"Mariscal, Javier"
90501,"Markham, Marcella."
90502,"Markham, Marcella."
88074,"Markow, Jack"
88372,"Markow, Jack"
94036,"Marks, Elisabeth."
90646,"Marlow, Graham."
96148,"Marr, Melissa."
86462,"Marschall, Rick."
87839,"Marsden, Derek."
88149,"Marsh, Edward-"
90414,"Marshall, C. W."
97348,"Marshall, Garry."
98064,"Marshall, Paul."
93870,Marshall.
87450,"Marston, William Moulton"
87457,"Marston, William Moulton"
88793,"Martell, Nevin."
97307,"Martin, Alan C."
91760,"Martin, Alan C."
91816,"Martin, Alan C."
98557,"Martin, Alan C."
98693,"Martin, Alan C."
91588,"Martin, Alan C."
95795,"Martin, Angela."
95797,"Martin, Angela."
89388,"Martin, Cynthia"
86968,"Martin, Demetri."
86966,"Martin, Don"
96432,"Martin, George R. R."
96458,"Martin, George R. R."
97150,"Martin, Michael."
95613,"Martin, Ted."
87435,"Martinbrough, Shawn."
100965,"Martinet, Jeanne."
89589,"Martinez, Alitha E."
91903,"Martini, Omar."
95868,Martin.
97347,"Maruo, Suehiro."
98501,Marvano.
96207,Marvel Comics Group.
90449,Marvel Comics Group.
92573,Marvel Comics Group.
92551,Marvel Comics Group.
86269,Marvel Comics Ltd.
88874,Marvel Comics Ltd.
96242,Marvel Entertainment Group.
100417,Marvel Entertainment Group.
86231,Marvel Studios.
99231,"Marvel super heroes (Tunbridge Wells, England)"
91778,"Marz, Marcos."
99306,"Marz, Ron."
99517,"Marz, Ron."
99517,"Marz, Ron."
95956,"Mason, Diane Elizabeth."
89653,"Mason, Jane B."
98638,"Mason, Roger"
87461,"Massengill, Nathan."
86116,"Massengill, Nathan."
88065,"Massey, Godfrey"
91958,"Masterpiece (London, England : 2003)"
101169,"Masters of the universe (Oldham, England)"
90145,"Masters, Anthony"
86076,"Masters, Anthony"
90161,"Masters, Anthony"
90166,"Masters, Anthony"
87981,"Masters, Anthony"
87913,"Masters, Anthony"
86055,"Masters, Anthony"
90205,"Masters, Anthony"
89926,"Masters, Anthony"
87626,"Matheny, Bill"
87627,"Matheny, Bill"
87628,"Matheny, Bill"
87629,"Matheny, Bill"
91562,"Mathes, Donna."
90523,"Mathews, Tom"
88346,Matt
88348,Matt
97890,"Matt, Joe"
93893,Matt.
90399,Matt.
95865,Matt.
88340,Matt.
88342,Matt.
88345,Matt.
90337,"Matthews, John"
88109,"Matthews, Roy T."
100457,"Mattotti, Lorenzo."
100458,"Mattotti, Lorenzo."
90144,"Matysiak, Janek."
90148,"Matysiak, Janek."
90156,"Matysiak, Janek."
89919,"Matysiak, Janek."
98546,"Mauer, Leopold."
101174,"Maurel, Pierre."
89280,Mauricet.
89360,Mauricet.
89512,Mauricet.
97994,Mawil.
91687,Mawil.
99361,Mawil.
97061,Mawil.
100265,"May, Phil"
87010,"May, Robin"
89939,"May, Steve."
98641,"Mayers, Harry"
89589,"Mayhall, Robin."
96030,"Mayle, Peter."
95507,"Mayle, Peter."
95508,"Mayle, Peter."
95509,"Mayle, Peter."
93663,"Mayle, Peter."
100185,"Mayle, Peter."
90488,"Maynard, Robin."
87566,"Mayor, Randy."
92198,"Mazur, Dan"
89916,"Mazzarello, Marco."
97672,"Mazzucchelli, David."
87449,"Mazzucchelli, David."
91852,"Mazzucchelli, David."
90490,"McAllister, Bryan."
90660,"McAllister, Bryan."
90660,"McAllister, Bryan."
90660,"McAllister, Bryan."
95520,"McAllister, Bryan."
100650,"McAvennie, Mike."
97881,"McCaig, Dave."
86387,"McCall, Bruce."
89852,"McCann, Jesse Leon"
89853,"McCann, Jesse Leon"
89854,"McCann, Jesse Leon"
89855,"McCann, Jesse Leon"
89856,"McCann, Jesse Leon"
89857,"McCann, Jesse Leon"
90212,"McCann, Jesse Leon."
91487,"McCarthy, Helen"
92562,"McCarthy, Helen"
92289,"McCarthy, Helen"
92296,"McCarthy, Helen"
92210,"McCarthy, Helen"
98718,"McCarthy, Jim"
97653,"McCarthy, Jim"
97670,"McCarthy, Jim"
97747,"McCarthy, Jim"
99202,"McCarthy, Tom"
98473,"McCausland, Henry"
86692,"McCay, Winsor."
86692,"McCay, Winsor."
92386,"McCleery, Alistair."
89743,"McCloud, Scott"
89744,"McCloud, Scott"
89745,"McCloud, Scott"
89830,"McCloud, Scott"
89831,"McCloud, Scott"
89832,"McCloud, Scott"
89833,"McCloud, Scott"
94344,"McConnell, John"
100273,"McCormack-Sharp, Liam."
90605,"McCormick, Malcolm."
100063,"McCormick, Malcolm."
99304,"McCrea, John"
99304,"McCrea, John"
97604,"McCrea, John"
89376,"McCrea, John"
87525,"McCrea, John"
91712,"McCrea, John"
91746,"McCrea, John"
92163,"McCue, Greg S."
86931,"McCullar, Scott."
91692,"McDaid, Dan."
87483,"McDaniel, Scott."
87562,"McDaniel, Scott."
87562,"McDaniel, Scott."
93754,"McDonald, Ian"
98047,"McDonald, John F."
98054,"McDonald, John F."
92902,"McDonald, John F."
98497,"McDonald, John F."
98543,"McDonald, John F."
98907,"McDonald, John F."
98908,"McDonald, John F."
98909,"McDonald, John F."
98015,"McDonald, John."
88012,"McDonald, John."
88013,"McDonald, John."
88011,"McDonald, John."
86470,"McDonnell, Patrick."
88979,"McDonnell, Patrick."
88982,"McDonnell, Patrick."
100654,"McDuffie, Dwayne."
100659,"McDuffie, Dwayne."
99272,"McDuffie, Dwayne."
100661,"McDuffie, Dwayne."
86158,"McDuffie, Dwayne."
100662,"McDuffie, Dwayne."
100668,"McDuffie, Dwayne."
99005,"McDuffie, Dwayne."
99281,"McDuffie, Dwayne."
101103,"McEown, Pat."
89363,"McEvoy, Kathy."
90076,"McEvoy, Kathy."
91729,"McFall, Scott."
99618,"McFarlane, Todd."
97403,"McFarlane, Todd."
99619,"McFarlane, Todd."
99467,"McFarlane, Todd."
87017,"McFarlane, Todd."
99628,"McFarlane, Todd."
99633,"McFarlane, Todd."
99634,"McFarlane, Todd."
99472,"McFarlane, Todd."
99640,"McFarlane, Todd."
99647,"McFarlane, Todd."
97567,"McFarlane, Todd."
97607,"McFarlane, Todd."
99620,"McFarlane, Todd."
96242,"McFarlane, Todd."
92912,"McGarry, Deborah."
92912,"McGarry, Steve"
86537,"McGay, Winsor."
86537,"McGay, Winsor."
92864,"McGee, Debbie."
88231,"McGill, Angus."
88279,"McGill, Angus."
88192,"McGill, Angus."
100151,"McGookin, Malcolm."
87479,"McGraw, Royal."
87527,"McGraw, Royal."
97407,"McGregor, Don"
89445,"McGrory, Peter."
87448,"McGuinness, Ed."
87459,"McGuinness, Ed."
100650,"McGuinness, Ed."
93101,"McGuinness, Ed."
89922,"McIntosh, Liz."
89575,"McIntyre, Sarah."
97545,"McKean, Dave."
93671,"McKean, Dave."
93802,"McKean, Dave."
97609,"McKean, Dave."
89142,"McKean, Dave."
87443,"McKean, Dave."
90275,"McKean, Dave."
88042,"McKean, Dave."
96431,"McKean, Dave."
91890,"Mckelvie, Jamie"
91775,"McKenna, Mark"
90752,"McKenna, Terry."
91592,"McKenzie, Alan"
92322,"McKenzie, Alan"
91604,"McKenzie, Alan"
86133,"McKenzie-Ray, Mark."
95386,"McKeough, Joe."
87904,"McKie, Roy"
87905,"McKie, Roy"
87906,"McKie, Roy"
87907,"McKie, Roy"
87908,"McKie, Roy"
86812,"McKie, Roy"
87897,"McKie, Roy."
87898,"McKie, Roy."
87899,"McKie, Roy."
87900,"McKie, Roy."
87901,"McKie, Roy."
87902,"McKie, Roy."
87903,"McKie, Roy."
91476,"McKinney, Mark"
99005,"McKone, Mike."
91375,"McLachlan, Edward."
100170,"McLean, Ruari"
94429,"McLean, Ruari"
95738,"McLeod, Rod."
97303,"McLoughlin, Chris."
97646,"McLusky, John."
97676,"McLusky, John."
97976,"McLusky, John."
98040,"McLusky, John."
86048,"McMahon, Mike"
101039,"McMahon, Mike."
89110,"McMahon, Mike."
93805,"McMahon, Mike."
93807,"McMahon, Mike."
98838,"McMahon, Mike."
97683,"McMahon, Mike."
91770,"McMahon, Mike."
93810,"McManus, Shawn."
96300,"McManus, Shawn."
98078,"McManus, Shawn."
88049,"McMillan, Ian"
88251,"McMurtry, Stan"
88252,"McMurtry, Stan"
94338,"McMurtry, Stan"
90720,"McMurtry, Stan"
91122,"McMurtry, Stan"
88332,"McMurtry, Stan"
88335,"McMurtry, Stan"
88336,"McMurtry, Stan"
88338,"McMurtry, Stan"
95972,"McMurtry, Stan"
92141,"McMurtry, Stan"
92145,"McMurtry, Stan"
92150,"McMurtry, Stan"
96359,"McNamara, Catherine."
98512,"McNaught, Jon"
91818,"McNiven, Steve"
91709,"McNiven, Steve."
86223,"McNiven, Steve."
95853,"McPhail, Rodger"
86839,"McPherson, John."
95836,"Mead, Helen."
98646,"Mead, Richelle"
98632,"Mead, Richelle"
99152,"Mead, Richelle."
92148,"Meadows, Joel"
98006,"Medda, Michele."
86534,"Meddick, Jim"
96641,"Medina, Lan."
91758,"Medina, Paco"
98006,"Medri, Denis."
98490,"Medway, Jim."
90182,"Meek, Elin."
86296,"Meglin, Nick."
86296,"Meglin, Nick."
86765,"Meglin, Nick."
86358,"Meglin, Nick."
86358,"Meglin, Nick."
87020,"Meikis, David."
87924,"Meister, Cari."
88109,"Mellini, Peter."
98685,"Mellonie, Baden James"
89082,"Melly, George"
93591,"Melly, George"
98861,"Meltdown (London, England)"
96277,"Meltzer, Brad."
93168,"Meltzer, Brad."
100648,"Meltzer, Brad."
100651,"Meltzer, Brad."
96333,"Meltzer, Brad."
100672,"Meltzer, Brad."
100658,"Meltzer, Brad."
86091,"Melville, Herman"
99997,Mendenhall
96062,"Merkin, Richard."
96561,"Merrett, Alan."
96272,"Merrifield, John."
92170,"Merrison, Tim."
91481,"Merry go round (Oldham, England)"
95026,Merry-go-round (Manchester)
92197,"Meskin, Aaron"
88086,"Messenger, Norman."
91879,Messina
98136,Messina.
96667,Messina.
97565,Metaphrog.
92395,Metaphrog.
89602,Metaphrog.
91932,"Meyer, Christina."
96348,"Meyer, Stephenie"
93025,"Meyer, Stephenie"
93026,"Meyer, Stephenie"
93027,"Meyer, Stephenie"
89044,"Meyer, Ted"
98452,"Mezieres, J.-C."
98677,"Mezieres, J.-C."
97815,"Mhan, Pop."
96382,"Mhan, Pop."
97950,"Michael, T. N."
89790,"Michelinie, David"
89791,"Michelinie, David"
96241,"Michelinie, David."
96242,"Michelinie, David."
91699,"Michelinie, David."
101079,"Middleton, Joshua."
97826,Midlands Comics Collective (Great Britain)
92849,"Mieville, China."
98701,"Mighten, Duke"
96251,"Mignola, Michael"
96479,"Mignola, Michael."
96238,"Mignola, Michael."
96240,"Mignola, Michael."
96510,"Mignola, Michael."
96510,"Mignola, Michael."
96251,"Mignola, Michael."
96252,"Mignola, Michael."
96252,"Mignola, Michael."
96254,"Mignola, Michael."
96254,"Mignola, Michael."
96529,"Mignola, Michael."
99463,"Mignola, Michael."
96532,"Mignola, Michael."
96532,"Mignola, Michael."
87464,"Mignola, Michael."
88951,Mike.
96023,Mike.
99628,"Miki, Danny."
99634,"Miki, Danny."
99472,"Miki, Danny."
90598,"Mileham, P. J. R."
93624,"Miles, Bernard."
90530,"Miles, John Meredith."
88970,"Miles, John Meredith."
90533,"Miles, John Meredith."
90534,"Miles, John Meredith."
100456,"Milesi, Gianmarco."
98577,"Milla, Matt"
91840,"Millar, Mark"
98640,"Millar, Mark"
96196,"Millar, Mark."
96196,"Millar, Mark."
96194,"Millar, Mark."
97960,"Millar, Mark."
96201,"Millar, Mark."
99277,"Millar, Mark."
91709,"Millar, Mark."
91737,"Millar, Mark."
91785,"Millar, Mark."
91830,"Millar, Mark."
99290,"Millar, Mark."
93723,"Millar, Mark."
91605,"Millar, Mark."
96206,"Millar, Mark."
96704,"Millar, Mark."
96704,"Millar, Mark."
100673,"Millar, Mark."
97467,"Millar, Martin."
92326,"Millennium Court Arts Centre (Portadown, Northern Ireland)"
91915,"Miller, Ann."
87582,"Miller, Bryan Q."
89391,"Miller, Davis."
89607,"Miller, Davis."
86688,"Miller, Frank"
87648,"Miller, Frank"
97410,"Miller, Frank"
97528,"Miller, Frank"
97535,"Miller, Frank"
91612,"Miller, Frank"
87437,"Miller, Frank"
87437,"Miller, Frank"
93154,"Miller, Frank"
93155,"Miller, Frank"
93156,"Miller, Frank"
97700,"Miller, Frank"
97708,"Miller, Frank"
87449,"Miller, Frank"
87462,"Miller, Frank"
96335,"Miller, Frank"
91852,"Miller, Frank"
88850,"Miller, Frank"
97567,"Miller, Frank"
91829,"Miller, Frank"
93670,"Miller, Ian."
91794,"Miller, Jack"
88912,"Miller, John G."
88913,"Miller, John G."
91821,"Miller, John G."
86111,"Miller, John Jackson."
92440,"Miller, John Jackson."
91542,"Miller, Lorna."
91580,"Miller, Mike S."
91580,"Miller, Mike S."
91820,"Miller, Rob"
91823,"Miller, Rob"
88239,"Miller, Robin"
88239,"Miller, Robin."
96562,"Miller, Ron"
98054,"Millet, Jason."
92890,"Millidge, Gary Spencer."
92888,"Millidge, Gary Spencer."
92889,"Millidge, Gary Spencer."
91934,"Millidge, Gary Spencer."
92137,"Millidge, Gary Spencer."
91903,"Millidge, Gary Spencer."
98801,"Milligan, Peter."
96246,"Milligan, Peter."
96246,"Milligan, Peter."
97548,"Milligan, Peter."
97670,"Milligan, Peter."
100653,"Milligan, Peter."
93234,"Milligan, Peter."
87547,"Milligan, Peter."
92851,"Milligan, Peter."
92855,"Milligan, Peter."
91759,"Milligan, Peter."
92857,"Milligan, Peter."
87487,"Milligan, Peter."
87505,"Milligan, Peter."
92849,"Milligan, Peter."
87039,"Milligan, Spike"
87039,"Milligan, Spike"
94283,"Milligan, Spike"
92384,"Mills, Anthony"
97249,"Mills, Pat"
86134,"Mills, Pat"
98535,"Mills, Pat"
86045,"Mills, Pat"
86046,"Mills, Pat"
96442,"Mills, Pat"
89112,"Mills, Pat"
91864,"Mills, Pat"
98624,"Mills, Pat"
98674,"Mills, Pat"
86047,"Mills, Pat"
98701,"Mills, Pat"
96459,"Mills, Pat"
86048,"Mills, Pat"
96229,"Mills, Pat."
101039,"Mills, Pat."
93502,"Mills, Pat."
93502,"Mills, Pat."
96477,"Mills, Pat."
89110,"Mills, Pat."
96256,"Mills, Pat."
97555,"Mills, Pat."
100276,"Mills, Pat."
93806,"Mills, Pat."
93807,"Mills, Pat."
98838,"Mills, Pat."
96266,"Mills, Pat."
96267,"Mills, Pat."
96274,"Mills, Pat."
97639,"Mills, Pat."
97657,"Mills, Pat."
97683,"Mills, Pat."
97750,"Mills, Pat."
97823,"Mills, Pat."
101044,"Mills, Pat."
86040,"Mills, Pat."
98034,"Mills, Pat."
99532,"Mills, Pat."
98150,"Mills, Pat."
96354,"Mills, Pat."
86095,"Mills, Pat."
91710,"Mills, Pat."
86042,"Mills, Pat."
86043,"Mills, Pat."
91736,"Mills, Pat."
86039,"Mills, Pat."
91770,"Mills, Pat."
91788,"Mills, Pat."
96436,"Mills, Pat."
89948,"Milne, A. A."
88944,"Milner, Frank."
92836,"Mina, Denise."
92839,"Mina, Denise."
93110,"Mina, Denise."
86102,"Miranda, Adriano."
86102,"Miranda, Inaki."
89501,"Miroglio, Brian"
91541,Mirror.
96398,"Mitchell, Mark"
93639,"Mitchell, Roy"
90341,"Mitchell, Roy"
99986,"Mitchell, Roy"
90344,"Mitchell, Roy"
95799,"Mitchell, Roy"
87009,"Mitchell, Steve"
92681,"Mitchroney, Ken."
90833,Mizu.
98661,"Modan, Rutu"
96588,"Modan, Rutu."
98059,"Modan, Rutu."
92679,"Moder, Lee."
91732,Moebius
87001,Moebius
98578,Moebius
100618,"Moeller, Christopher."
100618,"Moeller, Christopher."
87439,"Moench, Doug"
87440,"Moench, Doug"
87480,"Moench, Doug"
87512,"Moench, Doug"
93230,"Moench, Doug"
92790,"Moench, Doug."
88881,"Moench, Doug."
97406,"Moench, Doug."
87642,"Moench, Doug."
87429,"Moench, Doug."
93610,Mogul
93654,Mogul
99861,Mogul
98577,"Moisan, J."
95910,"Mole, George."
86220,"Molina, Jorge"
93582,"Moller, Chris"
91287,"Monckton, Edward."
95520,"Moncur, Andrew."
89840,"Monroe, Caleb"
98673,"Monroe, Caleb"
98725,"Monroe, Caleb"
96163,"Montellier, Chantal"
96272,"Monti, Jim."
87667,"Moon, Fabio."
87667,"Moon, Fabio."
90296,"Mooney, Jim"
91689,"Mooney, John."
96232,"Moore, Alan"
97336,"Moore, Alan"
97338,"Moore, Alan"
97438,"Moore, Alan"
93669,"Moore, Alan"
97489,"Moore, Alan"
97503,"Moore, Alan"
99468,"Moore, Alan"
99639,"Moore, Alan"
98836,"Moore, Alan"
93796,"Moore, Alan"
93797,"Moore, Alan"
93800,"Moore, Alan"
